/mnt/remote/shared_data/datasets/nyu_depth_v2_sync/kitchen_0002_out/kitchen_0002_5_197rgb.png,/mnt/remote/shared_data/datasets/nyu_depth_v2_sync/kitchen_0002_out/kitchen_0002_5_197depth.png
/mnt/remote/shared_data/datasets/nyu_depth_v2_sync/kitchen_0002_out/kitchen_0002_6_348rgb.png,/mnt/remote/shared_data/datasets/nyu_depth_v2_sync/kitchen_0002_out/kitchen_0002_6_348depth.png
/mnt/remote/shared_data/datasets/nyu_depth_v2_sync/kitchen_0002_out/kitchen_0002_7_275rgb.png,/mnt/remote/shared_data/datasets/nyu_depth_v2_sync/kitchen_0002_out/kitchen_0002_7_275depth.png
/mnt/remote/shared_data/datasets/nyu_depth_v2_sync/kitchen_0002_out/kitchen_0002_3_99rgb.png,/mnt/remote/shared_data/datasets/nyu_depth_v2_sync/kitchen_0002_out/kitchen_0002_3_99depth.png
/mnt/remote/shared_data/datasets/nyu_depth_v2_sync/kitchen_0002_out/kitchen_0002_3_215rgb.png,/mnt/remote/shared_data/datasets/nyu_depth_v2_sync/kitchen_0002_out/kitchen_0002_3_215depth.png
/mnt/remote/shared_data/datasets/nyu_depth_v2_sync/kitchen_0002_out/kitchen_0002_5_316rgb.png,/mnt/remote/shared_data/datasets/nyu_depth_v2_sync/kitchen_0002_out/kitchen_0002_5_316depth.png
/mnt/remote/shared_data/datasets/nyu_depth_v2_sync/kitchen_0002_out/kitchen_0002_8_59rgb.png,/mnt/remote/shared_data/datasets/nyu_depth_v2_sync/kitchen_0002_out/kitchen_0002_8_59depth.png
/mnt/remote/shared_data/datasets/nyu_depth_v2_sync/kitchen_0002_out/kitchen_0002_2_89rgb.png,/mnt/remote/shared_data/datasets/nyu_depth_v2_sync/kitchen_0002_out/kitchen_0002_2_89depth.png
/mnt/remote/shared_data/datasets/nyu_depth_v2_sync/kitchen_0002_out/kitchen_0002_2_53rgb.png,/mnt/remote/shared_data/datasets/nyu_depth_v2_sync/kitchen_0002_out/kitchen_0002_2_53depth.png
/mnt/remote/shared_data/datasets/nyu_depth_v2_sync/kitchen_0002_out/kitchen_0002_1_180rgb.png,/mnt/remote/shared_data/datasets/nyu_depth_v2_sync/kitchen_0002_out/kitchen_0002_1_180depth.png
/mnt/remote/shared_data/datasets/nyu_depth_v2_sync/kitchen_0002_out/kitchen_0002_3_288rgb.png,/mnt/remote/shared_data/datasets/nyu_depth_v2_sync/kitchen_0002_out/kitchen_0002_3_288depth.png
/mnt/remote/shared_data/datasets/nyu_depth_v2_sync/kitchen_0002_out/kitchen_0002_6_155rgb.png,/mnt/remote/shared_data/datasets/nyu_depth_v2_sync/kitchen_0002_out/kitchen_0002_6_155depth.png
/mnt/remote/shared_data/datasets/nyu_depth_v2_sync/kitchen_0002_out/kitchen_0002_8_69rgb.png,/mnt/remote/shared_data/datasets/nyu_depth_v2_sync/kitchen_0002_out/kitchen_0002_8_69depth.png
/mnt/remote/shared_data/datasets/nyu_depth_v2_sync/kitchen_0002_out/kitchen_0002_3_265rgb.png,/mnt/remote/shared_data/datasets/nyu_depth_v2_sync/kitchen_0002_out/kitchen_0002_3_265depth.png
/mnt/remote/shared_data/datasets/nyu_depth_v2_sync/kitchen_0002_out/kitchen_0002_8_77rgb.png,/mnt/remote/shared_data/datasets/nyu_depth_v2_sync/kitchen_0002_out/kitchen_0002_8_77depth.png
/mnt/remote/shared_data/datasets/nyu_depth_v2_sync/kitchen_0002_out/kitchen_0002_1_320rgb.png,/mnt/remote/shared_data/datasets/nyu_depth_v2_sync/kitchen_0002_out/kitchen_0002_1_320depth.png
/mnt/remote/shared_data/datasets/nyu_depth_v2_sync/kitchen_0002_out/kitchen_0002_7_205rgb.png,/mnt/remote/shared_data/datasets/nyu_depth_v2_sync/kitchen_0002_out/kitchen_0002_7_205depth.png
/mnt/remote/shared_data/datasets/nyu_depth_v2_sync/kitchen_0002_out/kitchen_0002_1_134rgb.png,/mnt/remote/shared_data/datasets/nyu_depth_v2_sync/kitchen_0002_out/kitchen_0002_1_134depth.png
/mnt/remote/shared_data/datasets/nyu_depth_v2_sync/kitchen_0002_out/kitchen_0002_1_152rgb.png,/mnt/remote/shared_data/datasets/nyu_depth_v2_sync/kitchen_0002_out/kitchen_0002_1_152depth.png
/mnt/remote/shared_data/datasets/nyu_depth_v2_sync/kitchen_0002_out/kitchen_0002_6_316rgb.png,/mnt/remote/shared_data/datasets/nyu_depth_v2_sync/kitchen_0002_out/kitchen_0002_6_316depth.png
/mnt/remote/shared_data/datasets/nyu_depth_v2_sync/kitchen_0002_out/kitchen_0002_2_300rgb.png,/mnt/remote/shared_data/datasets/nyu_depth_v2_sync/kitchen_0002_out/kitchen_0002_2_300depth.png
/mnt/remote/shared_data/datasets/nyu_depth_v2_sync/kitchen_0002_out/kitchen_0002_8_215rgb.png,/mnt/remote/shared_data/datasets/nyu_depth_v2_sync/kitchen_0002_out/kitchen_0002_8_215depth.png
/mnt/remote/shared_data/datasets/nyu_depth_v2_sync/kitchen_0002_out/kitchen_0002_8_319rgb.png,/mnt/remote/shared_data/datasets/nyu_depth_v2_sync/kitchen_0002_out/kitchen_0002_8_319depth.png
/mnt/remote/shared_data/datasets/nyu_depth_v2_sync/kitchen_0002_out/kitchen_0002_5_55rgb.png,/mnt/remote/shared_data/datasets/nyu_depth_v2_sync/kitchen_0002_out/kitchen_0002_5_55depth.png
/mnt/remote/shared_data/datasets/nyu_depth_v2_sync/kitchen_0002_out/kitchen_0002_8_106rgb.png,/mnt/remote/shared_data/datasets/nyu_depth_v2_sync/kitchen_0002_out/kitchen_0002_8_106depth.png
/mnt/remote/shared_data/datasets/nyu_depth_v2_sync/kitchen_0002_out/kitchen_0002_2_203rgb.png,/mnt/remote/shared_data/datasets/nyu_depth_v2_sync/kitchen_0002_out/kitchen_0002_2_203depth.png
/mnt/remote/shared_data/datasets/nyu_depth_v2_sync/kitchen_0002_out/kitchen_0002_8_361rgb.png,/mnt/remote/shared_data/datasets/nyu_depth_v2_sync/kitchen_0002_out/kitchen_0002_8_361depth.png
/mnt/remote/shared_data/datasets/nyu_depth_v2_sync/kitchen_0002_out/kitchen_0002_6_227rgb.png,/mnt/remote/shared_data/datasets/nyu_depth_v2_sync/kitchen_0002_out/kitchen_0002_6_227depth.png
/mnt/remote/shared_data/datasets/nyu_depth_v2_sync/kitchen_0002_out/kitchen_0002_7_308rgb.png,/mnt/remote/shared_data/datasets/nyu_depth_v2_sync/kitchen_0002_out/kitchen_0002_7_308depth.png
/mnt/remote/shared_data/datasets/nyu_depth_v2_sync/kitchen_0002_out/kitchen_0002_7_109rgb.png,/mnt/remote/shared_data/datasets/nyu_depth_v2_sync/kitchen_0002_out/kitchen_0002_7_109depth.png
/mnt/remote/shared_data/datasets/nyu_depth_v2_sync/kitchen_0002_out/kitchen_0002_1_300rgb.png,/mnt/remote/shared_data/datasets/nyu_depth_v2_sync/kitchen_0002_out/kitchen_0002_1_300depth.png
