/mnt/remote/shared_data/datasets/kitti-depth/2011_09_26/2011_09_26_drive_0019_sync/image_02/data/0000000206.png,/mnt/remote/shared_data/datasets/avg-kitti/train/2011_09_26_drive_0019_sync/proj_depth/groundtruth/image_02/0000000206.png
/mnt/remote/shared_data/datasets/kitti-depth/2011_09_26/2011_09_26_drive_0019_sync/image_03/data/0000000206.png,/mnt/remote/shared_data/datasets/avg-kitti/train/2011_09_26_drive_0019_sync/proj_depth/groundtruth/image_03/0000000206.png
/mnt/remote/shared_data/datasets/kitti-depth/2011_09_26/2011_09_26_drive_0019_sync/image_02/data/0000000353.png,/mnt/remote/shared_data/datasets/avg-kitti/train/2011_09_26_drive_0019_sync/proj_depth/groundtruth/image_02/0000000353.png
/mnt/remote/shared_data/datasets/kitti-depth/2011_09_26/2011_09_26_drive_0019_sync/image_03/data/0000000353.png,/mnt/remote/shared_data/datasets/avg-kitti/train/2011_09_26_drive_0019_sync/proj_depth/groundtruth/image_03/0000000353.png
/mnt/remote/shared_data/datasets/kitti-depth/2011_09_26/2011_09_26_drive_0019_sync/image_02/data/0000000458.png,/mnt/remote/shared_data/datasets/avg-kitti/train/2011_09_26_drive_0019_sync/proj_depth/groundtruth/image_02/0000000458.png
/mnt/remote/shared_data/datasets/kitti-depth/2011_09_26/2011_09_26_drive_0019_sync/image_03/data/0000000458.png,/mnt/remote/shared_data/datasets/avg-kitti/train/2011_09_26_drive_0019_sync/proj_depth/groundtruth/image_03/0000000458.png
/mnt/remote/shared_data/datasets/kitti-depth/2011_09_26/2011_09_26_drive_0019_sync/image_02/data/0000000342.png,/mnt/remote/shared_data/datasets/avg-kitti/train/2011_09_26_drive_0019_sync/proj_depth/groundtruth/image_02/0000000342.png
/mnt/remote/shared_data/datasets/kitti-depth/2011_09_26/2011_09_26_drive_0019_sync/image_03/data/0000000342.png,/mnt/remote/shared_data/datasets/avg-kitti/train/2011_09_26_drive_0019_sync/proj_depth/groundtruth/image_03/0000000342.png
/mnt/remote/shared_data/datasets/kitti-depth/2011_09_26/2011_09_26_drive_0019_sync/image_02/data/0000000394.png,/mnt/remote/shared_data/datasets/avg-kitti/train/2011_09_26_drive_0019_sync/proj_depth/groundtruth/image_02/0000000394.png
/mnt/remote/shared_data/datasets/kitti-depth/2011_09_26/2011_09_26_drive_0019_sync/image_03/data/0000000394.png,/mnt/remote/shared_data/datasets/avg-kitti/train/2011_09_26_drive_0019_sync/proj_depth/groundtruth/image_03/0000000394.png
